Epoch [125/1000] Average train Loss: 3.0556	Average Accuracy: 100.0%	Average Precision: 1.0000	Average Recall: 1.0000	Average F1 Macro: 1.0000	Average F1 Micro: 1.0000	Learning rate: 1e-08
Epoch [126/1000] Average train Loss: 3.0556	Average Accuracy: 100.0%	Average Precision: 1.0000	Average Recall: 1.0000	Average F1 Macro: 1.0000	Average F1 Micro: 1.0000	Learning rate: 1e-08
Epoch [127/1000] Average train Loss: 3.0556	Average Accuracy: 100.0%	Average Precision: 1.0000	Average Recall: 1.0000	Average F1 Macro: 1.0000	Average F1 Micro: 1.0000	Learning rate: 1e-08
Epoch [128/1000] Average train Loss: 3.0556	Average Accuracy: 100.0%	Average Precision: 1.0000	Average Recall: 1.0000	Average F1 Macro: 1.0000	Average F1 Micro: 1.0000	Learning rate: 1e-08
Epoch [129/1000] Average train Loss: 3.0556	Average Accuracy: 100.0%	Average Precision: 1.0000	Average Recall: 1.0000	Average F1 Macro: 1.0000	Average F1 Micro: 1.0000	Learning rate: 1e-08
Epoch [130/1000] Average train Loss: 3.0556	Average Accuracy: 100.0%	Average Precision: 1.0000	Average Recall: 1.0000	Average F1 Macro: 1.0000	Average F1 Micro: 1.0000	Learning rate: 1e-08
Epoch [131/1000] Average train Loss: 3.0556	Average Accuracy: 100.0%	Average Precision: 1.0000	Average Recall: 1.0000	Average F1 Macro: 1.0000	Average F1 Micro: 1.0000	Learning rate: 1e-08
Epoch [132/1000] Average train Loss: 3.0556	Average Accuracy: 100.0%	Average Precision: 1.0000	Average Recall: 1.0000	Average F1 Macro: 1.0000	Average F1 Micro: 1.0000	Learning rate: 1e-08
Epoch [133/1000] Average train Loss: 3.0556	Average Accuracy: 100.0%	Average Precision: 1.0000	Average Recall: 1.0000	Average F1 Macro: 1.0000	Average F1 Micro: 1.0000	Learning rate: 1e-08
Epoch [134/1000] Average train Loss: 3.0556	Average Accuracy: 100.0%	Average Precision: 1.0000	Average Recall: 1.0000	Average F1 Macro: 1.0000	Average F1 Micro: 1.0000	Learning rate: 1e-08
Epoch [135/1000] Average train Loss: 3.0556	Average Accuracy: 100.0%	Average Precision: 1.0000	Average Recall: 1.0000	Average F1 Macro: 1.0000	Average F1 Micro: 1.0000	Learning rate: 1e-08
Epoch [136/1000] Average train Loss: 3.0556	Average Accuracy: 100.0%	Average Precision: 1.0000	Average Recall: 1.0000	Average F1 Macro: 1.0000	Average F1 Micro: 1.0000	Learning rate: 1e-08
Epoch [137/1000] Average train Loss: 3.0556	Average Accuracy: 100.0%	Average Precision: 1.0000	Average Recall: 1.0000	Average F1 Macro: 1.0000	Average F1 Micro: 1.0000	Learning rate: 1e-08
Epoch [138/1000] Average train Loss: 3.0556	Average Accuracy: 100.0%	Average Precision: 1.0000	Average Recall: 1.0000	Average F1 Macro: 1.0000	Average F1 Micro: 1.0000	Learning rate: 1e-08
Epoch [139/1000] Average train Loss: 3.0556	Average Accuracy: 100.0%	Average Precision: 1.0000	Average Recall: 1.0000	Average F1 Macro: 1.0000	Average F1 Micro: 1.0000	Learning rate: 1e-08
Validation Epoch [140/1000] Average Loss: 3.0556	Average Accuracy: 100.0%	Average Precision: 1.0000	Average Recall: 1.0000	Average F1 Macro: 1.0000	Average F1 Micro: 1.0000	
Early stopped at 140 validation Epoch
Training complete, running final testing:
Test --- Average Loss: 3.0556	Average Accuracy: 100.0%	Average Precision: 1.0000	Average Recall: 1.0000	Average F1 Macro: 1.0000	Average F1 Micro: 1.0000	
Testing with best VAL model:
Test --- Average Loss: 3.0556	Average Accuracy: 100.0%	Average Precision: 1.0000	Average Recall: 1.0000	Average F1 Macro: 1.0000	Average F1 Micro: 1.0000	
